location 1,location 2,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Canada,"United States, Arkansas",0.0,0.2,0.2,0.0,0.0,0.2,0.5,0.2,0.2,0.0,0.0,0.0
Canada,"United States, California",0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Canada,"United States, Colorado",0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.5
Canada,"United States, Connecticut",0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0
Canada,"United States, Delaware",0.0,0.0,0.5,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Canada,"United States, Florida",0.2,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2
Canada,"United States, Georgia",0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Canada,"United States, Hawaii",0.0,0.0,0.5,0.0,0.2,0.2,0.5,0.0,0.0,0.0,0.0,0.0
Canada,"United States, Idaho",0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.5,0.2,0.5,0.5,0.2
Canada,"United States, Illinois",0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0
Canada,"United States, Indiana",0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2
Canada,"United States, Iowa",0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0
Canada,"United States, Kansas",0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.5,0.2,0.5,0.5,0.5
Canada,"United States, Kentucky",0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.5,0.0
Canada,"United States, Louisiana",0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.0,0.0
Canada,"United States, Maine",0.0,0.2,0.5,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0
Canada,"United States, Maryland",0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0
Canada,"United States, Massachusetts",0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Canada,"United States, Michigan",0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Canada,"United States, Minnesota",0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Canada,"United States, Mississippi",0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.5,0.5,0.2,0.2,0.0
Canada,"United States, Missouri",0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.5,0.5,0.5
Canada,"United States, Montana",0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0
Canada,"United States, Nebraska",0.2,0.0,0.2,0.0,0.2,0.0,0.5,0.2,0.5,0.0,0.2,0.5
Canada,"United States, Nevada",0.2,0.0,0.2,0.0,0.5,0.0,0.2,0.0,0.2,0.0,0.2,0.0
Canada,"United States, New Hampshire",0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Canada,"United States, New Jersey",0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Canada,"United States, New Mexico",0.0,0.0,0.5,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.5,0.2
Canada,"United States, New York",0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2
Canada,"United States, North Carolina",0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Canada,"United States, North Dakota",0.2,0.2,0.5,0.2,0.0,0.2,0.5,0.0,0.2,0.2,0.2,0.0
Canada,"United States, Ohio",0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2
Canada,"United States, Oklahoma",0.2,0.2,0.2,0.0,0.5,0.2,0.5,0.2,0.0,0.2,0.2,0.5
Canada,"United States, Oregon",0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Canada,"United States, Pennsylvania",0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Canada,"United States, Rhode Island",0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
Canada,"United States, South Carolina",0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
Canada,"United States, Tennessee",0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.2,0.5,1.0,0.5,0.0
Canada,"United States, Texas",0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.5,0.5,0.5
Canada,"United States, Utah",0.2,0.2,0.5,0.0,0.0,0.0,0.2,0.2,0.2,0.5,0.5,0.0
Canada,"United States, Vermont",0.0,0.2,0.5,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0
Canada,"United States, Virginia",0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Canada,"United States, Washington",0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
Canada,"United States, West Virginia",0.0,0.2,0.5,0.0,0.2,0.5,1.0,0.0,0.0,0.0,0.0,0.2
Canada,"United States, Wisconsin",0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0
Canada,"United States, Wyoming",0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.5,0.0,0.0,0.2
Croatia,Denmark,0.2,0.2,0.5,0.5,0.5,0.5,0.2,0.5,0.0,0.5,0.0,0.0
Croatia,England,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
Croatia,Finland,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Croatia,France,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2
Croatia,Germany,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.5,0.5
Croatia,Iceland,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.2
Croatia,Ireland,0.2,0.5,0.2,0.5,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2
Croatia,Italy,0.5,0.5,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.5
Croatia,Luxembourg,0.0,0.0,0.2,0.0,0.0,0.2,0.5,0.0,0.2,0.2,0.0,0.0
Croatia,Netherlands,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,New Zealand,0.2,0.2,0.5,0.5,0.2,0.2,0.5,0.5,0.5,0.5,0.5,0.2
Croatia,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2
Croatia,Norway,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,0.2,0.5
Croatia,Poland,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2
Croatia,Scotland,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2
Croatia,Spain,0.2,0.2,0.5,0.2,0.2,0.2,0.5,0.2,0.2,0.5,0.2,0.5
Croatia,Sweden,0.5,0.5,0.5,0.5,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2
Croatia,"United States, Alabama",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2
Croatia,"United States, Alaska",0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, Arizona",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, Arkansas",0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.2,0.2,0.0,0.0,0.0
Croatia,"United States, California",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, Colorado",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, Connecticut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
Croatia,"United States, Delaware",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, Florida",0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, Hawaii",0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0
Croatia,"United States, Idaho",0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0
Croatia,"United States, Illinois",0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
Croatia,"United States, Indiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
Croatia,"United States, Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
Croatia,"United States, Kansas",0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
Croatia,"United States, Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Croatia,"United States, Louisiana",0.5,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2
Croatia,"United States, Maine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
Croatia,"United States, Maryland",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, Massachusetts",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, Michigan",0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, Minnesota",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Croatia,"United States, Mississippi",0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.5
Croatia,"United States, Missouri",0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, Montana",0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2
Croatia,"United States, Nebraska",0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0
Croatia,"United States, Nevada",0.2,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
Croatia,"United States, New Hampshire",0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, New Jersey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Croatia,"United States, New Mexico",0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0
Croatia,"United States, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, North Carolina",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, North Dakota",0.2,0.2,0.5,0.2,0.0,0.2,0.2,0.0,0.0,0.5,0.5,0.2
Croatia,"United States, Ohio",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Croatia,"United States, Oklahoma",0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, Oregon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, Rhode Island",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
Croatia,"United States, South Carolina",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, Tennessee",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
Croatia,"United States, Texas",0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, Utah",0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
Croatia,"United States, Vermont",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Croatia,"United States, Virginia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,"United States, Washington",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Croatia,"United States, West Virginia",0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.5,0.2
Croatia,"United States, Wisconsin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
Croatia,"United States, Wyoming",0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2
Denmark,England,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,Finland,0.2,0.5,0.2,0.5,0.5,0.5,0.2,0.5,0.0,0.2,0.2,0.2
Denmark,France,0.0,0.2,0.2,0.2,0.5,0.5,0.5,0.5,0.2,0.5,0.0,0.0
Denmark,Germany,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.5,0.0,0.0
Denmark,Iceland,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.0
Denmark,Ireland,0.0,0.2,0.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0
Denmark,Italy,0.2,0.2,0.2,0.5,0.5,0.5,0.5,0.2,0.0,0.2,0.0,0.0
Denmark,Luxembourg,0.0,0.0,0.2,0.2,0.2,0.5,0.5,0.2,0.2,0.2,0.2,0.2
Denmark,Netherlands,0.5,0.5,0.5,0.2,0.5,0.2,0.5,0.2,0.2,0.2,0.0,0.2
Denmark,New Zealand,0.0,0.0,0.2,0.5,0.2,0.2,0.2,0.5,0.0,0.2,0.0,0.2
Denmark,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
Denmark,Norway,0.2,0.2,0.2,0.5,1.0,1.0,0.5,0.5,0.0,0.2,0.2,0.2
Denmark,Poland,0.2,0.2,0.2,0.5,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.2
Denmark,Scotland,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,Spain,0.5,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.0,0.5,0.0,0.0
Denmark,Sweden,0.2,0.2,0.2,0.5,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.5
Denmark,"United States, Alabama",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2
Denmark,"United States, Alaska",0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.5
Denmark,"United States, Arizona",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
Denmark,"United States, Arkansas",0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2
Denmark,"United States, California",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
Denmark,"United States, Colorado",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5
Denmark,"United States, Connecticut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
Denmark,"United States, Delaware",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
Denmark,"United States, Florida",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.5
Denmark,"United States, Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
Denmark,"United States, Hawaii",0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2
Denmark,"United States, Idaho",0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.5,0.2
Denmark,"United States, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
Denmark,"United States, Indiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5
Denmark,"United States, Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
Denmark,"United States, Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.5,1.0
Denmark,"United States, Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.2
Denmark,"United States, Louisiana",0.5,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.2
Denmark,"United States, Maine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,"United States, Maryland",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
Denmark,"United States, Massachusetts",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
Denmark,"United States, Michigan",0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.2
Denmark,"United States, Minnesota",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
Denmark,"United States, Mississippi",0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
Denmark,"United States, Missouri",0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.5,1.0
Denmark,"United States, Montana",0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
Denmark,"United States, Nebraska",0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.2,0.2,0.2,1.0
Denmark,"United States, Nevada",0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.2
Denmark,"United States, New Hampshire",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
Denmark,"United States, New Jersey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
Denmark,"United States, New Mexico",0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.5
Denmark,"United States, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
Denmark,"United States, North Carolina",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
Denmark,"United States, North Dakota",0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2
Denmark,"United States, Ohio",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5
Denmark,"United States, Oklahoma",0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.2,1.0
Denmark,"United States, Oregon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
Denmark,"United States, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
Denmark,"United States, Rhode Island",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
Denmark,"United States, South Carolina",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.2
Denmark,"United States, Tennessee",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2
Denmark,"United States, Texas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,1.0
Denmark,"United States, Utah",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Denmark,"United States, Vermont",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,"United States, Virginia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
Denmark,"United States, Washington",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
Denmark,"United States, West Virginia",0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2
Denmark,"United States, Wisconsin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
Denmark,"United States, Wyoming",0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2
England,Finland,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2
England,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
England,Ireland,0.0,0.0,0.2,0.0,0.2,0.5,0.5,0.5,0.5,0.5,0.2,0.2
England,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.2
England,Luxembourg,0.5,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,New Zealand,0.5,0.5,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.2
England,Northern Ireland,0.5,0.5,0.2,0.0,0.2,0.5,0.5,0.2,0.5,0.5,0.2,0.2
England,Norway,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.2
England,Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
England,Scotland,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.5
England,Spain,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.2,0.2,0.2,0.2
England,Sweden,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.2
England,"United States, Alabama",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, Alaska",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, Arizona",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, Arkansas",0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, California",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, Colorado",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, Connecticut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
England,"United States, Delaware",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, Florida",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, Hawaii",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
England,"United States, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
England,"United States, Indiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
England,"United States, Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
England,"United States, Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
England,"United States, Louisiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
England,"United States, Maine",0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2
England,"United States, Maryland",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, Massachusetts",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, Michigan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, Minnesota",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
England,"United States, Mississippi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2
England,"United States, Missouri",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, Montana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2
England,"United States, Nebraska",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
England,"United States, Nevada",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, New Hampshire",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, New Jersey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
England,"United States, New Mexico",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
England,"United States, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, North Carolina",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, North Dakota",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0
England,"United States, Ohio",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
England,"United States, Oklahoma",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, Oregon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,"United States, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
